ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
5370	"WSB1"	"WSB1"	chr17	+	27307743	27309272	27307743	27307919	27309099	27309272	5370	0,0,3	0,0,8	0,0,6	2,6,6	138	69	1	1.0	NA,NA,0.158	0.0,0.0,0.333	0.047
5371	"UBL5"	"UBL5"	chr19	+	9827917	9828389	9827917	9827984	9828326	9828389	5371	4,0,131	123,0,1484	20,104,59	170,895,535	138	69	1	1.0	0.016,NA,0.042	0.056,0.055,0.052	-0.025
5372	"UBL5"	"UBL5"	chr19	+	9827917	9828389	9827917	9828064	9828326	9828389	5372	4,0,86	18,0,236	11,68,45	0,124,50	138	69	1	1.0	0.1,NA,0.154	1.0,0.215,0.31	-0.381
5373	"UBL5"	"UBL5"	chr19	+	9827917	9828389	9827917	9827984	9828332	9828389	5373	31,0,165	0,0,0	21,126,90	2,0,0	138	69	1	1.0	1.0,NA,1.0	0.84,1.0,1.0	0.053
5374	"UBL5"	"UBL5"	chr19	+	9828332	9828675	9828332	9828389	9828591	9828675	5374	20,0,363	4,0,9	34,241,174	2,8,7	138	69	1	1.0	0.714,NA,0.953	0.895,0.938,0.926	-0.086
5375	"UBL5"	"UBL5"	chr19	+	9828332	9828675	9828332	9828393	9828591	9828675	5375	21,0,241	214,12,853	40,169,119	191,510,469	138	69	0.0340090707807	1.0	0.047,0.0,0.124	0.095,0.142,0.113	-0.06
5376	"UBL5"	"UBL5"	chr19	+	9828578	9828874	9828578	9828675	9828836	9828874	5376	26,0,68	99,21,1158	2,48,68	183,551,610	138	69	0.88877680325	1.0	0.116,0.0,0.029	0.005,0.042,0.053	0.015
5377	"DNMT3A"	"DNMT3A"	chr2	-	25243840	25244338	25243840	25243982	25244154	25244338	5377	0,0,2	0,0,17	0,6,2	2,6,10	138	69	1	1.0	NA,NA,0.056	0.0,0.333,0.091	-0.085
5378	"USP11"	"USP11"	chrX	+	47244684	47245086	47244684	47244924	47245015	47245086	5378	3,0,2	17,0,23	3,6,4	5,20,28	138	69	1	1.0	0.081,NA,0.042	0.231,0.13,0.067	-0.081
5379	"DNAJA1"	"DNAJA1"	chr9	+	33036573	33036884	33036573	33036689	33036827	33036884	5379	0,0,16	0,0,2	0,4,6	0,3,2	138	69	1	1.0	NA,NA,0.8	NA,0.4,0.6	0.3
5380	"DNAJA1"	"DNAJA1"	chr9	+	33036827	33037115	33036827	33036884	33037014	33037115	5380	3,0,0	0,0,0	0,0,3	0,1,0	138	69	1	1.0	1.0,NA,NA	NA,0.0,1.0	0.5
5381	"DNAJA1"	"DNAJA1"	chr9	+	33036827	33037115	33036827	33036905	33037014	33037115	5381	3,0,0	0,0,3	0,0,3	0,6,7	138	69	1	1.0	1.0,NA,0.0	NA,0.0,0.176	0.412
5383	"PKD2"	"PKD2"	chr4	+	88065373	88065664	88065373	88065495	88065612	88065664	5383	1,0,5	0,0,1	1,2,5	0,1,9	138	69	1	1.0	1.0,NA,0.714	1.0,0.5,0.217	0.285
5384	"PKD2"	"PKD2"	chr4	+	88065612	88065879	88065612	88065664	88065761	88065879	5384	0,0,4	0,0,6	0,11,13	2,0,6	138	69	1	1.0	NA,NA,0.25	0.0,1.0,0.52	-0.257
5385	"DENND4C"	"DENND4C"	chr9	+	19336269	19336733	19336269	19336414	19336685	19336733	5385	0,0,64	52,0,345	1,33,26	69,295,156	138	69	1	1.0	0.0,NA,0.085	0.007,0.053,0.077	-0.003
5386	"TRIM13"	"TRIM13"	chr13	+	49997041	49997763	49997041	49997142	49997666	49997763	5386	24,0,21	0,0,0	4,9,12	1,0,0	138	69	1	1.0	1.0,NA,1.0	0.667,1.0,1.0	0.111
5387	"TRIM13"	"TRIM13"	chr13	+	49997041	49997763	49997041	49997131	49997669	49997763	5387	32,0,79	3,0,1	8,33,27	0,13,2	138	69	1	1.0	0.842,NA,0.975	1.0,0.559,0.871	0.098
5389	"DDHD2"	"DDHD2"	chr8	+	38252721	38253178	38252721	38252824	38252956	38253178	5389	0,0,1	0,0,42	0,2,2	17,24,32	138	69	1	1.0	NA,NA,0.012	0.0,0.04,0.03	-0.011
5390	"PAWR"	"PAWR"	chr12	-	79690273	79690580	79690273	79690391	79690555	79690580	5390	5,0,22	0,0,1	0,4,5	0,1,2	138	69	1	1.0	1.0,NA,0.917	NA,0.667,0.556	0.347
5391	"MGRN1"	"MGRN1"	chr16	+	4686258	4690974	4686258	4686303	4688795	4690974	5391	0,0,3	0,0,4	0,4,4	2,5,3	138	69	1	1.0	NA,NA,0.273	0.0,0.286,0.4	0.044
5392	"RELA"	"RELA"	chr11	-	65661936	65662347	65661936	65662088	65662178	65662347	5392	0,0,2	0,0,80	0,0,4	12,36,44	138	69	1	1.0	NA,NA,0.012	0.0,0.0,0.043	-0.002
5394	"INTS6L"	"INTS6L"	chrX	+	135581527	135582537	135581527	135581631	135582240	135582537	5394	0,0,0	0,0,1	0,0,2	0,0,0	138	69	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
5395	"UBP1"	"UBP1"	chr3	-	33396161	33396516	33396161	33396280	33396444	33396516	5395	0,0,1	0,0,0	0,0,2	0,0,4	138	69	1	1.0	NA,NA,1.0	NA,NA,0.2	0.8
5396	"UBP1"	"UBP1"	chr3	-	33396744	33397135	33396744	33396878	33397044	33397135	5396	16,0,6	0,0,7	0,4,2	0,4,0	138	69	1	1.0	1.0,NA,0.3	NA,0.333,1.0	-0.016
5397	"UBP1"	"UBP1"	chr3	-	33409235	33409618	33409235	33409346	33409448	33409618	5397	2,0,5	31,16,196	0,1,9	56,111,164	138	69	0.78046255988	1.0	0.031,0.0,0.013	0.0,0.004,0.027	0.004
5398	"PLEKHG3"	"PLEKHG3"	chr14	+	64730242	64730726	64730242	64730312	64730641	64730726	5398	0,0,3	8,0,21	0,4,2	0,13,14	138	69	1	1.0	0.0,NA,0.067	NA,0.133,0.067	-0.067
5399	"CRBN"	"CRBN"	chr3	-	3155809	3156281	3155809	3155969	3156218	3156281	5399	2,0,59	0,0,5	16,33,41	0,2,2	138	69	1	1.0	1.0,NA,0.855	1.0,0.892,0.911	-0.007
5400	"CRBN"	"CRBN"	chr3	-	3172505	3172925	3172505	3172640	3172775	3172925	5400	0,0,19	0,0,1	4,30,40	0,0,0	138	69	1	1.0	NA,NA,0.905	1.0,1.0,1.0	-0.095
5401	"CRBN"	"CRBN"	chr3	-	3172505	3172925	3172505	3172646	3172775	3172925	5401	0,0,19	17,0,105	2,30,40	46,87,91	138	69	1	1.0	0.0,NA,0.083	0.021,0.147,0.18	-0.074
5402	"CRBN"	"CRBN"	chr3	-	3172505	3172925	3172505	3172667	3172775	3172925	5402	0,0,19	0,0,1	2,30,40	0,0,0	138	69	1	1.0	NA,NA,0.905	1.0,1.0,1.0	-0.095
5403	"USP3"	"USP3"	chr15	+	63556666	63556922	63556666	63556748	63556840	63556922	5403	4,0,6	0,0,1	8,7,15	0,0,0	138	69	1	1.0	1.0,NA,0.75	1.0,1.0,1.0	-0.125
5404	"TTN-AS1"	"TTN-AS1"	chr2	+	178523190	178523636	178523190	178523257	178523451	178523636	5404	2,0,11	0,0,0	2,8,10	0,1,0	138	69	1	1.0	1.0,NA,1.0	1.0,0.8,1.0	0.067
5407	"CDC27"	"CDC27"	chr17	-	47143882	47144255	47143882	47143982	47144091	47144255	5407	0,0,2	0,0,0	0,5,12	0,1,2	138	69	1	1.0	NA,NA,1.0	NA,0.714,0.75	0.268
5408	"SH2B2"	"SH2B2"	chr7	+	102314341	102314682	102314341	102314427	102314511	102314682	5408	0,0,7	11,0,198	0,0,8	6,30,68	138	69	1	1.0	0.0,NA,0.017	0.0,0.0,0.056	-0.01
5409	"SH2B2"	"SH2B2"	chr7	+	102314341	102314682	102314341	102314427	102314514	102314682	5409	0,0,7	2,0,38	0,1,12	2,4,13	138	69	1	1.0	0.0,NA,0.084	0.0,0.111,0.316	-0.1
5410	"SMTN"	"SMTN"	chr22	+	31082909	31083309	31082909	31083002	31083178	31083309	5410	0,0,8	0,0,4	0,8,4	1,8,7	138	69	1	1.0	NA,NA,0.5	0.0,0.333,0.222	0.315
5411	"SMTN"	"SMTN"	chr22	+	31088453	31088777	31088453	31088606	31088698	31088777	5411	0,0,3	2,0,123	0,2,2	4,53,59	138	69	1	1.0	0.0,NA,0.012	0.0,0.019,0.017	-0.006
5413	"CNOT2-DT"	"CNOT2-DT"	chr12	-	70224964	70225390	70224964	70225032	70225210	70225390	5413	2,0,0	4,0,5	0,0,1	4,0,2	138	69	1	1.0	0.2,NA,0.0	0.0,NA,0.2	0.0
5414	"CNOT2-DT"	"CNOT2-DT"	chr12	-	70242823	70243172	70242823	70242893	70243023	70243172	5414	0,0,1	0,0,0	0,3,4	0,0,2	138	69	1	1.0	NA,NA,1.0	NA,1.0,0.5	0.25
5415	"CNOT2-DT"	"CNOT2-DT"	chr12	-	70242796	70243172	70242796	70242893	70243065	70243172	5415	0,0,9	10,0,134	0,8,6	13,43,59	138	69	1	1.0	0.0,NA,0.032	0.0,0.085,0.048	-0.028
5416	"CNOT2-DT"	"CNOT2-DT"	chr12	-	70243023	70243360	70243023	70243172	70243311	70243360	5416	6,0,83	0,0,2	8,34,27	0,0,0	138	69	1	1.0	1.0,NA,0.954	1.0,1.0,1.0	-0.023
5417	"CNOT2-DT"	"CNOT2-DT"	chr12	-	70243065	70243360	70243065	70243204	70243345	70243360	5417	7,0,101	0,0,0	11,61,61	0,1,0	138	69	1	1.0	1.0,NA,1.0	1.0,0.968,1.0	0.011
5418	"GNL2"	"GNL2"	chr1	-	37583693	37583933	37583693	37583781	37583866	37583933	5418	1,0,2	0,0,0	0,1,2	0,5,1	138	69	1	1.0	1.0,NA,1.0	NA,0.091,0.5	0.705
5419	"GGA3"	"GGA3"	chr17	-	75242839	75243166	75242839	75242911	75243062	75243166	5419	0,0,1	2,0,23	0,2,8	4,27,47	138	69	1	1.0	0.0,NA,0.021	0.0,0.036,0.078	-0.027
5423	"SDF4"	"SDF4"	chr1	-	1218457	1218943	1218457	1218633	1218768	1218943	5423	0,0,6	30,4,119	1,1,6	10,36,46	138	69	0.163516610946	1.0	0.0,0.0,0.025	0.048,0.014,0.061	-0.033
5424	"UBN1"	"UBN1"	chr16	+	4870216	4870634	4870216	4870341	4870515	4870634	5424	6,0,25	52,0,113	0,12,34	13,67,137	138	69	1	1.0	0.055,NA,0.1	0.0,0.082,0.11	0.013
5425	"VPS28"	"VPS28"	chr8_KZ208914v1_fix	-	155319	155602	155319	155421	155547	155602	5425	11,0,9	38,0,433	5,12,21	63,136,220	138	69	1	1.0	0.126,NA,0.01	0.038,0.042,0.046	0.026
5426	"VPS28"	"VPS28"	chr8_KZ208914v1_fix	-	156284	156684	156284	156374	156523	156684	5426	0,0,2	0,0,0	0,0,0	0,0,1	138	69	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
5427	"VPS28"	"VPS28"	chr8_KZ208914v1_fix	-	156262	156665	156262	156374	156627	156665	5427	0,0,8	0,0,39	0,0,0	0,15,6	138	69	1	1.0	NA,NA,0.093	NA,0.0,0.0	0.093
5428	"VPS28"	"VPS28"	chr8_KZ208914v1_fix	-	156523	156810	156523	156665	156781	156810	5428	0,0,5	0,0,26	0,3,3	0,8,5	138	69	1	1.0	NA,NA,0.088	NA,0.158,0.231	-0.107
5429	"VPS28"	"VPS28"	chr8_KZ208914v1_fix	-	156523	156810	156523	156684	156781	156810	5429	0,0,3	0,0,0	0,3,2	0,0,1	138	69	1	1.0	NA,NA,1.0	NA,1.0,0.5	0.25
5430	"SMG1P6"	"SMG1P6"	chr16	-	29437941	29438188	29437941	29438043	29438132	29438188	5430	4,0,3	4,0,2	0,2,5	0,4,10	138	69	1	1.0	0.333,NA,0.429	NA,0.2,0.2	0.181
5431	"SEPTIN2"	"SEPTIN2"	chr2	+	241316164	241316550	241316164	241316315	241316421	241316550	5431	36,0,67	0,0,0	5,35,35	0,0,2	138	69	1	1.0	1.0,NA,1.0	1.0,1.0,0.897	0.034
5432	"SEPTIN2"	"SEPTIN2"	chr2	+	241324215	241324662	241324215	241324241	241324408	241324662	5432	0,0,64	0,0,28	0,32,37	22,32,20	138	69	1	1.0	NA,NA,0.533	0.0,0.333,0.481	0.262
5433	"SEPTIN2"	"SEPTIN2"	chr2	+	241324215	241324662	241324215	241324241	241324488	241324662	5433	0,0,64	0,0,6	0,32,37	0,1,1	138	69	1	1.0	NA,NA,0.842	NA,0.941,0.949	-0.103
5434	"PDLIM7"	"PDLIM7"	chr5	-	177483866	177484187	177483866	177483982	177484069	177484187	5434	0,0,51	100,0,550	0,32,22	51,240,318	138	69	1	1.0	0.0,NA,0.044	0.0,0.062,0.033	-0.01
5435	"PDLIM7"	"PDLIM7"	chr5	-	177489392	177489841	177489392	177489627	177489770	177489841	5435	5,0,68	62,0,451	3,23,40	48,184,294	138	69	1	1.0	0.039,NA,0.07	0.03,0.059,0.064	0.004
5436	"PDLIM7"	"PDLIM7"	chr5	-	177490587	177490906	177490587	177490593	177490869	177490906	5436	2,0,29	12,0,121	0,11,16	19,46,68	138	69	1	1.0	0.077,NA,0.107	0.0,0.107,0.105	0.021
5437	"PDLIM7"	"PDLIM7"	chr5	-	177490869	177491142	177490869	177490906	177491009	177491142	5437	0,0,38	58,0,385	1,20,25	55,160,317	138	69	1	1.0	0.0,NA,0.047	0.009,0.059,0.038	-0.012
5438	"PITPNA"	"PITPNA"	chr17	-	1548295	1548704	1548295	1548387	1548632	1548704	5438	0,0,4	0,0,0	0,1,1	0,0,1	138	69	1	1.0	NA,NA,1.0	NA,1.0,0.333	0.334
5440	"GMPS"	"GMPS"	chr3	+	155910796	155911279	155910796	155910885	155911113	155911279	5440	0,0,28	238,0,408	0,18,17	169,285,321	138	69	1	1.0	0.0,NA,0.033	0.0,0.031,0.026	-0.002
5442	"MINK1"	"MINK1"	chr17	+	4885482	4885964	4885482	4885613	4885910	4885964	5442	5,0,169	64,0,1040	1,51,55	53,434,449	138	69	1	1.0	0.038,NA,0.075	0.009,0.055,0.058	0.016
5443	"MINK1"	"MINK1"	chr17	+	4886119	4886617	4886119	4886198	4886450	4886617	5443	1,0,108	86,0,763	1,33,40	55,302,309	138	69	1	1.0	0.006,NA,0.066	0.009,0.052,0.061	-0.005
5444	"MINK1"	"MINK1"	chr17	+	4890238	4890735	4890238	4890308	4890516	4890735	5444	0,0,197	0,0,16	5,58,44	0,14,7	138	69	1	1.0	NA,NA,0.86	1.0,0.674,0.759	0.049
5445	"MINK1"	"MINK1"	chr17	+	4892945	4893309	4892945	4893067	4893285	4893309	5445	0,0,15	0,0,3	0,3,8	0,1,6	138	69	1	1.0	NA,NA,0.714	NA,0.6,0.4	0.214
5446	"MINK1"	"MINK1"	chr17	+	4893954	4894311	4893954	4894015	4894173	4894311	5446	67,5,1957	0,0,1	30,898,526	0,0,0	138	69	1	1.0	1.0,1.0,0.999	1.0,1.0,1.0	-0.0
5447	"MINK1"	"MINK1"	chr17	+	4893954	4894311	4893954	4894093	4894173	4894311	5447	1,0,143	139,0,1007	0,72,50	94,410,477	138	69	1	1.0	0.004,NA,0.066	0.0,0.081,0.05	-0.009
5448	"MINK1"	"MINK1"	chr17	+	4895074	4895499	4895074	4895242	4895335	4895499	5448	7,0,62	0,0,1	0,26,37	0,0,0	138	69	1	1.0	1.0,NA,0.969	NA,1.0,1.0	-0.016
5449	"MINK1"	"MINK1"	chr17	+	4895080	4895493	4895080	4895242	4895349	4895493	5449	13,0,167	206,0,693	9,89,106	103,417,637	138	69	1	1.0	0.031,NA,0.108	0.042,0.096,0.077	-0.002
5450	"MINK1"	"MINK1"	chr17	+	4895335	4895832	4895335	4895493	4895697	4895832	5450	0,0,317	84,0,1231	3,97,130	100,528,515	138	69	1	1.0	0.0,NA,0.114	0.015,0.084,0.112	-0.013
5451	"MINK1"	"MINK1"	chr17	+	4895335	4895832	4895335	4895499	4895697	4895832	5451	0,0,199	0,0,1	1,63,83	0,0,0	138	69	1	1.0	NA,NA,0.99	1.0,1.0,1.0	-0.01
5452	"MINK1"	"MINK1"	chr17	+	4896428	4896796	4896428	4896588	4896673	4896796	5452	11,0,241	149,0,2428	5,118,75	128,766,539	138	69	1	1.0	0.036,NA,0.047	0.019,0.072,0.065	-0.011
5453	"MINK1"	"MINK1"	chr17	+	4896428	4896796	4896428	4896588	4896693	4896796	5453	9,0,32	0,0,4	9,12,5	0,6,1	138	69	1	1.0	1.0,NA,0.8	1.0,0.5,0.714	0.162
5454	"MINK1"	"MINK1"	chr17	+	4896673	4897060	4896673	4896813	4896979	4897060	5454	11,0,38	0,0,3	12,22,20	0,1,1	138	69	1	1.0	1.0,NA,0.864	1.0,0.917,0.909	-0.01
5455	"C19orf53"	"C19orf53"	chr19	+	13774455	13774741	13774455	13774574	13774651	13774741	5455	0,0,12	28,6,58	0,2,2	2,32,18	138	69	0.0983053367946	1.0	0.0,0.0,0.094	0.0,0.03,0.053	0.004
5456	"CA2"	"CA2"	chr8	+	85473323	85473811	85473323	85473468	85473692	85473811	5456	41,0,281	0,0,2	27,71,271	0,0,0	138	69	1	1.0	1.0,NA,0.986	1.0,1.0,1.0	-0.007
5457	"NAPB"	"NAPB"	chr20	-	23394921	23395262	23394921	23394999	23395138	23395262	5457	0,0,13	7,0,43	0,4,5	16,32,21	138	69	1	1.0	0.0,NA,0.131	0.0,0.059,0.106	0.011
5458	"AGPS"	"AGPS"	chr2	+	177442119	177442486	177442119	177442235	177442406	177442486	5458	3,0,3	0,0,0	0,2,2	0,2,1	138	69	1	1.0	1.0,NA,1.0	NA,0.333,0.5	0.584
5459	"TWF2"	"TWF2"	chr3	-	52229660	52230067	52229660	52229782	52229919	52230067	5459	0,0,44	9,0,141	2,16,12	33,84,132	138	69	1	1.0	0.0,NA,0.135	0.029,0.087,0.043	0.015
5460	"DAAM1"	"DAAM1"	chr14	+	59263440	59263845	59263440	59263660	59263765	59263845	5460	36,0,62	161,0,426	36,45,32	230,270,296	138	69	1	1.0	0.101,NA,0.068	0.073,0.077,0.051	0.018
5461	"DAAM1"	"DAAM1"	chr14	+	59359149	59359504	59359149	59359264	59359396	59359504	5461	0,5,12	0,0,1	0,13,15	0,0,1	138	69	1	1.0	NA,1.0,0.857	NA,1.0,0.882	-0.013
5462	"FYN"	"FYN"	chr6	-	111674280	111674630	111674280	111674410	111674498	111674630	5462	22,0,97	0,0,5	0,29,27	0,1,8	138	69	1	1.0	1.0,NA,0.907	NA,0.935,0.628	0.172
5463	"PNPLA8"	"PNPLA8"	chr7	-	108497177	108497577	108497177	108497210	108497482	108497577	5463	0,0,5	0,0,2	0,1,6	0,0,2	138	69	1	1.0	NA,NA,0.556	NA,1.0,0.6	-0.244
5464	"CSF2RB"	"CSF2RB"	chr22	+	36935314	36935687	36935314	36935441	36935629	36935687	5464	0,0,0	0,0,9	0,2,2	2,2,9	138	69	1	1.0	NA,NA,0.0	0.0,0.333,0.1	-0.144
5465	"MED12L"	"MED12L"	chr3	+	151383782	151384218	151383782	151383888	151384082	151384218	5465	0,0,0	16,0,42	0,2,0	0,31,31	138	69	1	1.0	0.0,NA,0.0	NA,0.031,0.0	-0.015
5466	"METTL23"	"METTL23"	chr17	+	76732977	76733381	76732977	76733215	76733292	76733381	5466	0,0,1	0,0,19	0,1,11	11,9,7	138	69	1	1.0	NA,NA,0.026	0.0,0.053,0.44	-0.138
5467	"ABHD5"	"ABHD5"	chr3	+	43733879	43734371	43733879	43733963	43734049	43734371	5467	0,0,0	0,0,1	2,0,0	0,0,0	138	69	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
5468	"BAG1"	"BAG1"	chr9	-	33258919	33259354	33258919	33259033	33259285	33259354	5468	0,1,16	0,0,0	1,11,16	0,3,0	138	69	1	1.0	NA,1.0,1.0	1.0,0.647,1.0	0.118
5469	"CTC1"	"CTC1"	chr17	-	8228724	8229206	8228724	8228892	8229141	8229206	5469	2,0,2	0,0,0	0,1,8	0,2,1	138	69	1	1.0	1.0,NA,1.0	NA,0.2,0.8	0.5
5470	"STOM"	"STOM"	chr9	-	121355834	121356156	121355834	121355859	121356052	121356156	5470	12,0,231	0,0,0	23,82,101	0,1,0	138	69	1	1.0	1.0,NA,1.0	1.0,0.976,1.0	0.008
5471	"PCGF3"	"PCGF3"	chr4	+	733671	734162	733671	733789	733883	734162	5471	0,0,6	14,0,5	0,10,3	0,7,4	138	69	1	1.0	0.0,NA,0.375	NA,0.417,0.273	-0.157
5472	"HSDL1"	"HSDL1"	chr16	-	84129985	84130431	84129985	84130171	84130263	84130431	5472	58,0,271	0,0,0	23,209,230	0,0,1	138	69	1	1.0	1.0,NA,1.0	1.0,1.0,0.991	0.003
5473	"AGBL5"	"AGBL5"	chr2	+	27051422	27051743	27051422	27051554	27051669	27051743	5473	0,0,13	0,0,1	0,2,3	0,0,1	138	69	1	1.0	NA,NA,0.867	NA,1.0,0.6	0.067
5474	"AGBL5"	"AGBL5"	chr2	+	27068638	27069094	27068638	27068744	27069047	27069094	5474	12,1,19	0,0,8	4,16,32	5,6,2	138	69	0.246458405993	1.0	1.0,1.0,0.543	0.286,0.571,0.889	0.266
5475	"ATP13A1"	"ATP13A1"	chr19	-	19653783	19654074	19653783	19653894	19653968	19654074	5475	0,7,0	0,0,0	0,0,1	0,2,0	138	69	1	1.0	NA,1.0,NA	NA,0.0,1.0	0.5
5476	"TSC22D1"	"TSC22D1"	chr13	-	44435792	44436095	44435792	44435925	44436043	44436095	5476	124,0,551	0,0,1	116,234,279	0,0,0	138	69	1	1.0	1.0,NA,0.996	1.0,1.0,1.0	-0.002
5477	"PTMS"	"PTMS"	chr12	+	6769602	6769980	6769602	6769674	6769843	6769980	5477	0,0,9	0,0,4	4,4,7	0,2,1	138	69	1	1.0	NA,NA,0.529	1.0,0.5,0.778	-0.23
5478	"PTMS"	"PTMS"	chr12	+	6769602	6769980	6769602	6769674	6769920	6769980	5478	0,0,49	4,0,374	4,22,13	23,98,98	138	69	1	1.0	0.0,NA,0.061	0.08,0.101,0.062	-0.051
5479	"PTMS"	"PTMS"	chr12	+	6769602	6769980	6769602	6769674	6769923	6769980	5479	0,0,67	0,0,0	4,19,13	0,1,0	138	69	1	1.0	NA,NA,1.0	1.0,0.905,1.0	0.032
5480	"PTMS"	"PTMS"	chr12	+	6769923	6770218	6769923	6769999	6770156	6770218	5480	0,0,98	21,13,687	0,29,18	40,191,253	138	69	0.137538540336	1.0	0.0,0.0,0.067	0.0,0.071,0.034	-0.013
5481	"TREML1"	"TREML1"	chr6	-	41153907	41154349	41153907	41153937	41154245	41154349	5481	6,0,467	0,0,11	1,162,189	2,2,9	138	69	1	1.0	1.0,NA,0.955	0.2,0.976,0.913	0.281
5482	"TREML1"	"TREML1"	chr6	-	41153907	41154349	41153907	41154011	41154245	41154349	5482	0,0,455	0,0,1	1,153,184	0,0,0	138	69	1	1.0	NA,NA,0.996	1.0,1.0,1.0	-0.004
5483	"TREML1"	"TREML1"	chr6	-	41153907	41154349	41153907	41154090	41154245	41154349	5483	13,0,844	366,0,6403	25,310,398	691,3101,3262	138	69	1	1.0	0.017,NA,0.062	0.018,0.048,0.057	-0.002
5484	"GPAT4"	"GPAT4"	chr8	+	41609415	41609913	41609415	41609485	41609654	41609913	5484	2,0,4	0,5,33	0,1,4	1,15,35	138	69	0.582703604026	1.0	1.0,0.0,0.057	0.0,0.032,0.054	0.324
5485	"ARID2"	"ARID2"	chr12	+	45836588	45836823	45836588	45836655	45836740	45836823	5485	0,0,4	43,0,54	2,5,18	28,78,84	138	69	1	1.0	0.0,NA,0.036	0.034,0.031,0.097	-0.036
5486	"PDCD11"	"PDCD11"	chr10	+	103438014	103438325	103438014	103438071	103438210	103438325	5486	0,0,0	0,0,6	0,1,1	0,6,9	138	69	1	1.0	NA,NA,0.0	NA,0.077,0.053	-0.065
5487	"GTF2H3"	"GTF2H3"	chr12	+	123652523	123652735	123652523	123652561	123652706	123652735	5487	0,0,0	0,0,17	0,2,2	10,11,15	138	69	1	1.0	NA,NA,0.0	0.0,0.083,0.062	-0.048
5488	"POLD4"	"POLD4"	chr11	-	67352987	67353432	67352987	67353077	67353182	67353432	5488	0,0,14	0,0,1	5,20,11	0,6,1	138	69	1	1.0	NA,NA,0.875	1.0,0.625,0.846	0.051
5489	"POLD4"	"POLD4"	chr11	-	67352987	67353432	67352987	67353077	67353210	67353432	5489	0,0,14	0,0,0	5,20,11	0,3,0	138	69	1	1.0	NA,NA,1.0	1.0,0.769,1.0	0.077
5490	"POLD4"	"POLD4"	chr11	-	67352987	67353432	67352987	67353077	67353293	67353432	5490	0,0,22	0,0,14	5,32,17	0,4,6	138	69	1	1.0	NA,NA,0.44	1.0,0.8,0.586	-0.355
5491	"POLD4"	"POLD4"	chr11	-	67352987	67353432	67352987	67353077	67353302	67353432	5491	0,0,27	4,0,64	5,33,19	10,37,30	138	69	1	1.0	0.0,NA,0.174	0.2,0.308,0.241	-0.163
5492	"POLD4"	"POLD4"	chr11	-	67352987	67353432	67352987	67353077	67353363	67353432	5492	10,0,87	0,0,26	11,92,44	11,7,12	138	69	1	1.0	1.0,NA,0.626	0.333,0.868,0.647	0.197
5493	"POLD4"	"POLD4"	chr11	-	67353182	67353596	67353182	67353432	67353538	67353596	5493	0,0,10	0,0,1	6,3,1	0,0,0	138	69	1	1.0	NA,NA,0.833	1.0,1.0,1.0	-0.167
5494	"SNHG10"	"SNHG10"	chr14	-	95532911	95534872	95532911	95533061	95534513	95534872	5494	0,0,0	0,0,1	0,1,2	0,2,6	138	69	1	1.0	NA,NA,0.0	NA,0.2,0.143	-0.171
5495	"SNHG10"	"SNHG10"	chr14	-	95532911	95534872	95532911	95533061	95534592	95534872	5495	0,0,0	12,0,8	0,1,2	11,22,50	138	69	1	1.0	0.0,NA,0.0	0.0,0.022,0.02	-0.014
5497	"PDXDC2P-NPIPB14P"	"PDXDC2P-NPIPB14P"	chr16	-	70030987	70031248	70030987	70031066	70031185	70031248	5497	0,0,0	0,0,3	0,0,3	0,0,1	138	69	1	1.0	NA,NA,0.0	NA,NA,0.6	-0.6
5498	"ZC3H11A"	"ZC3H11A"	chr1	+	203829779	203830200	203829779	203829896	203830122	203830200	5498	5,0,33	62,0,212	2,13,22	33,208,158	138	69	1	1.0	0.039,NA,0.072	0.029,0.03,0.065	0.014
5499	"ZC3H11A"	"ZC3H11A"	chr1	+	203833790	203834102	203833790	203833853	203833936	203834102	5499	0,0,19	6,0,1	2,4,17	0,2,10	138	69	1	1.0	0.0,NA,0.905	1.0,0.5,0.459	-0.201
5500	"MITD1"	"MITD1"	chr2	-	99171338	99171646	99171338	99171429	99171509	99171646	5500	4,0,16	4,0,9	21,9,7	8,5,10	138	69	1	1.0	0.333,NA,0.471	0.568,0.474,0.259	-0.032
5501	"ARHGEF18"	"ARHGEF18"	chr19	+	7382767	7383203	7382767	7382894	7383061	7383203	5501	2,0,0	13,0,2	2,1,6	2,12,16	138	69	1	1.0	0.071,NA,0.0	0.333,0.04,0.158	-0.142
5502	"MINDY3"	"MINDY3"	chr10	-	15837203	15837577	15837203	15837318	15837541	15837577	5502	0,0,1	0,0,3	3,11,3	2,2,6	138	69	1	1.0	NA,NA,0.143	0.429,0.733,0.2	-0.311
5503	"HHEX"	"HHEX"	chr10	+	92692399	92692752	92692399	92692546	92692701	92692752	5503	0,0,5	25,0,130	0,8,10	39,82,103	138	69	1	1.0	0.0,NA,0.019	0.0,0.047,0.046	-0.021
